afp_name,month,year,found,rentability
PLANVITAL,11,2006,D,1.7
PROVIDA,11,2006,D,1.75
SANTA MARIA,11,2006,D,1.73
SISTEMA,11,2006,D,1.74
BANSANDER,11,2006,E,1.19
CUPRUM,11,2006,E,0.95
HABITAT,11,2006,E,1.06
PLANVITAL,11,2006,E,0.9
PROVIDA,11,2006,E,0.98
SANTA MARIA,11,2006,E,0.91
SISTEMA,11,2006,E,1.01
BANSANDER,12,2006,A,4.82
CUPRUM,12,2006,A,4.61
HABITAT,12,2006,A,4.94
PLANVITAL,12,2006,A,5.1
PROVIDA,12,2006,A,4.84
SANTA MARIA,12,2006,A,4.69
SISTEMA,12,2006,A,4.8
BANSANDER,12,2006,B,4.12
CUPRUM,12,2006,B,3.89
HABITAT,12,2006,B,4.2
PLANVITAL,12,2006,B,4.51
PROVIDA,12,2006,B,4.15
SANTA MARIA,12,2006,B,4.06
SISTEMA,12,2006,B,4.11
BANSANDER,12,2006,C,3.2
CUPRUM,12,2006,C,3.02
HABITAT,12,2006,C,3.33
PLANVITAL,12,2006,C,3.42
PROVIDA,12,2006,C,3.27
SANTA MARIA,12,2006,C,3.19
SISTEMA,12,2006,C,3.23
BANSANDER,12,2006,D,1.92
CUPRUM,12,2006,D,1.86
HABITAT,12,2006,D,2.07
PLANVITAL,12,2006,D,2.25
PROVIDA,12,2006,D,1.91
SANTA MARIA,12,2006,D,1.98
SISTEMA,12,2006,D,1.96
BANSANDER,12,2006,E,0.62
CUPRUM,12,2006,E,0.5
HABITAT,12,2006,E,0.69
PLANVITAL,12,2006,E,0.52
PROVIDA,12,2006,E,0.34
SANTA MARIA,12,2006,E,0.41
SISTEMA,12,2006,E,0.5
BANSANDER,01,2007,A,1.68
CUPRUM,01,2007,A,1.66
HABITAT,01,2007,A,1.89
PLANVITAL,01,2007,A,1.79
PROVIDA,01,2007,A,1.7
SANTA MARIA,01,2007,A,1.7
SISTEMA,01,2007,A,1.73
BANSANDER,01,2007,B,1.71
CUPRUM,01,2007,B,1.7
HABITAT,01,2007,B,1.85
PLANVITAL,01,2007,B,1.89
PROVIDA,01,2007,B,1.69
SANTA MARIA,01,2007,B,1.75
SISTEMA,01,2007,B,1.75
BANSANDER,01,2007,C,1.5
CUPRUM,01,2007,C,1.4
HABITAT,01,2007,C,1.64
PLANVITAL,01,2007,C,1.56
PROVIDA,01,2007,C,1.3
SANTA MARIA,01,2007,C,1.45
SISTEMA,01,2007,C,1.45
BANSANDER,01,2007,D,0.89
CUPRUM,01,2007,D,0.9
HABITAT,01,2007,D,1.23
PLANVITAL,01,2007,D,1.1
PROVIDA,01,2007,D,0.9
SANTA MARIA,01,2007,D,1.02
SISTEMA,01,2007,D,1.0
BANSANDER,01,2007,E,-0.01
CUPRUM,01,2007,E,0.15
HABITAT,01,2007,E,0.18
PLANVITAL,01,2007,E,0.17
PROVIDA,01,2007,E,0.08
SANTA MARIA,01,2007,E,0.12
SISTEMA,01,2007,E,0.12
BANSANDER,02,2007,A,2.2
CUPRUM,02,2007,A,2.12
HABITAT,02,2007,A,2.31
PLANVITAL,02,2007,A,2.54
PROVIDA,02,2007,A,2.35
SANTA MARIA,02,2007,A,2.38
SISTEMA,02,2007,A,2.27
BANSANDER,02,2007,B,1.71
CUPRUM,02,2007,B,1.85
HABITAT,02,2007,B,1.77
PLANVITAL,02,2007,B,1.96
PROVIDA,02,2007,B,1.84
SANTA MARIA,02,2007,B,1.87
SISTEMA,02,2007,B,1.82
BANSANDER,02,2007,C,1.21
CUPRUM,02,2007,C,1.51
HABITAT,02,2007,C,1.28
PLANVITAL,02,2007,C,1.41
PROVIDA,02,2007,C,1.29
SANTA MARIA,02,2007,C,1.34
SISTEMA,02,2007,C,1.33
BANSANDER,02,2007,D,0.78
CUPRUM,02,2007,D,0.84
HABITAT,02,2007,D,0.76
PLANVITAL,02,2007,D,0.87
PROVIDA,02,2007,D,0.81
SANTA MARIA,02,2007,D,0.82
SISTEMA,02,2007,D,0.81
BANSANDER,02,2007,E,0.43
CUPRUM,02,2007,E,0.49
HABITAT,02,2007,E,0.29
PLANVITAL,02,2007,E,0.35
PROVIDA,02,2007,E,0.42
SANTA MARIA,02,2007,E,0.4
SISTEMA,02,2007,E,0.39
BANSANDER,03,2007,A,-0.37
CUPRUM,03,2007,A,-0.36
HABITAT,03,2007,A,-0.29
PLANVITAL,03,2007,A,-0.51
PROVIDA,03,2007,A,-0.37
SANTA MARIA,03,2007,A,-0.46
SISTEMA,03,2007,A,-0.37
BANSANDER,03,2007,B,0.08
CUPRUM,03,2007,B,0.01
HABITAT,03,2007,B,0.08
PLANVITAL,03,2007,B,0.02
PROVIDA,03,2007,B,-0.04
SANTA MARIA,03,2007,B,0.07
SISTEMA,03,2007,B,0.03
BANSANDER,03,2007,C,0.51
CUPRUM,03,2007,C,0.42
HABITAT,03,2007,C,0.52
PLANVITAL,03,2007,C,0.45
PROVIDA,03,2007,C,0.42
SANTA MARIA,03,2007,C,0.56
SISTEMA,03,2007,C,0.47
BANSANDER,03,2007,D,0.67
CUPRUM,03,2007,D,0.68
HABITAT,03,2007,D,0.68
PLANVITAL,03,2007,D,0.73
PROVIDA,03,2007,D,0.71
SANTA MARIA,03,2007,D,0.8
SISTEMA,03,2007,D,0.71
BANSANDER,03,2007,E,0.86
CUPRUM,03,2007,E,0.83
HABITAT,03,2007,E,1.05
PLANVITAL,03,2007,E,0.87
PROVIDA,03,2007,E,0.7
SANTA MARIA,03,2007,E,0.91
SISTEMA,03,2007,E,0.86
BANSANDER,04,2007,A,4.48
CUPRUM,04,2007,A,4.51
HABITAT,04,2007,A,4.45
PLANVITAL,04,2007,A,4.32
PROVIDA,04,2007,A,4.45
SANTA MARIA,04,2007,A,4.4
SISTEMA,04,2007,A,4.46
BANSANDER,04,2007,B,3.85
CUPRUM,04,2007,B,3.62
HABITAT,04,2007,B,3.92
PLANVITAL,04,2007,B,4.17
PROVIDA,04,2007,B,3.66
SANTA MARIA,04,2007,B,3.9
SISTEMA,04,2007,B,3.78
BANSANDER,04,2007,C,3.13
CUPRUM,04,2007,C,2.86
HABITAT,04,2007,C,3.25
PLANVITAL,04,2007,C,3.34
PROVIDA,04,2007,C,3.03
SANTA MARIA,04,2007,C,3.13
SISTEMA,04,2007,C,3.09
BANSANDER,04,2007,D,2.13
CUPRUM,04,2007,D,1.69
HABITAT,04,2007,D,2.32
PLANVITAL,04,2007,D,2.13
PROVIDA,04,2007,D,1.95
SANTA MARIA,04,2007,D,2.12
SISTEMA,04,2007,D,2.04
BANSANDER,04,2007,E,0.43
CUPRUM,04,2007,E,0.41
HABITAT,04,2007,E,0.67
PLANVITAL,04,2007,E,0.35
PROVIDA,04,2007,E,0.44
SANTA MARIA,04,2007,E,0.41
SISTEMA,04,2007,E,0.49
BANSANDER,05,2007,A,1.14
CUPRUM,05,2007,A,1.0
HABITAT,05,2007,A,0.82
PLANVITAL,05,2007,A,0.76
PROVIDA,05,2007,A,0.85
SANTA MARIA,05,2007,A,0.81
SISTEMA,05,2007,A,0.92
BANSANDER,05,2007,B,0.76
CUPRUM,05,2007,B,0.66
HABITAT,05,2007,B,0.65
PLANVITAL,05,2007,B,0.72
PROVIDA,05,2007,B,0.49
SANTA MARIA,05,2007,B,0.59
SISTEMA,05,2007,B,0.62
BANSANDER,05,2007,C,-0.08
CUPRUM,05,2007,C,0.03
HABITAT,05,2007,C,-0.04
PLANVITAL,05,2007,C,0.01
PROVIDA,05,2007,C,-0.23
SANTA MARIA,05,2007,C,-0.12
SISTEMA,05,2007,C,-0.1
BANSANDER,05,2007,D,-0.51
CUPRUM,05,2007,D,-0.47
HABITAT,05,2007,D,-0.54
PLANVITAL,05,2007,D,-0.54
PROVIDA,05,2007,D,-0.65
SANTA MARIA,05,2007,D,-0.62
SISTEMA,05,2007,D,-0.57
BANSANDER,05,2007,E,-1.09
CUPRUM,05,2007,E,-1.4
HABITAT,05,2007,E,-1.24
PLANVITAL,05,2007,E,-1.45
PROVIDA,05,2007,E,-1.5
SANTA MARIA,05,2007,E,-1.39
SISTEMA,05,2007,E,-1.36
BANSANDER,06,2007,A,2.63
CUPRUM,06,2007,A,2.31
HABITAT,06,2007,A,2.53
PLANVITAL,06,2007,A,2.21
PROVIDA,06,2007,A,2.47
SANTA MARIA,06,2007,A,2.28
SISTEMA,06,2007,A,2.44
BANSANDER,06,2007,B,2.02
CUPRUM,06,2007,B,1.6
HABITAT,06,2007,B,2.08
PLANVITAL,06,2007,B,2.17
PROVIDA,06,2007,B,2.06
SANTA MARIA,06,2007,B,1.93
SISTEMA,06,2007,B,1.96
BANSANDER,06,2007,C,1.62
CUPRUM,06,2007,C,1.27
HABITAT,06,2007,C,1.67
PLANVITAL,06,2007,C,1.72
PROVIDA,06,2007,C,1.57
SANTA MARIA,06,2007,C,1.54
SISTEMA,06,2007,C,1.55
BANSANDER,06,2007,D,0.86
CUPRUM,06,2007,D,0.59
HABITAT,06,2007,D,1.03
PLANVITAL,06,2007,D,1.17
PROVIDA,06,2007,D,0.91
SANTA MARIA,06,2007,D,0.91
SISTEMA,06,2007,D,0.89
BANSANDER,06,2007,E,-0.23
CUPRUM,06,2007,E,-0.51
HABITAT,06,2007,E,-0.45
PLANVITAL,06,2007,E,-0.21
PROVIDA,06,2007,E,-0.38
SANTA MARIA,06,2007,E,-0.46
SISTEMA,06,2007,E,-0.41
BANSANDER,07,2007,A,-0.44
CUPRUM,07,2007,A,-0.69
HABITAT,07,2007,A,-0.67
PLANVITAL,07,2007,A,-0.66
PROVIDA,07,2007,A,-0.39
SANTA MARIA,07,2007,A,-0.69
SISTEMA,07,2007,A,-0.56
BANSANDER,07,2007,B,-0.53
CUPRUM,07,2007,B,-0.66
HABITAT,07,2007,B,-0.81
PLANVITAL,07,2007,B,-0.9
PROVIDA,07,2007,B,-0.8
SANTA MARIA,07,2007,B,-0.78
SISTEMA,07,2007,B,-0.74
BANSANDER,07,2007,C,-0.67
CUPRUM,07,2007,C,-0.51
HABITAT,07,2007,C,-0.81
PLANVITAL,07,2007,C,-0.87
PROVIDA,07,2007,C,-0.68
SANTA MARIA,07,2007,C,-0.66
SISTEMA,07,2007,C,-0.68
BANSANDER,07,2007,D,-0.36
CUPRUM,07,2007,D,-0.16
HABITAT,07,2007,D,-0.56
PLANVITAL,07,2007,D,-0.56
PROVIDA,07,2007,D,-0.26
SANTA MARIA,07,2007,D,-0.38
SISTEMA,07,2007,D,-0.35
BANSANDER,07,2007,E,0.92
CUPRUM,07,2007,E,0.72
HABITAT,07,2007,E,0.7
PLANVITAL,07,2007,E,0.6
PROVIDA,07,2007,E,0.77
SANTA MARIA,07,2007,E,0.84
SISTEMA,07,2007,E,0.76
BANSANDER,08,2007,A,-2.85
CUPRUM,08,2007,A,-2.41
HABITAT,08,2007,A,-2.47
PLANVITAL,08,2007,A,-2.63
PROVIDA,08,2007,A,-2.38
SANTA MARIA,08,2007,A,-2.7
SISTEMA,08,2007,A,-2.52
BANSANDER,08,2007,B,-2.28
CUPRUM,08,2007,B,-1.96
HABITAT,08,2007,B,-2.07
PLANVITAL,08,2007,B,-2.37
PROVIDA,08,2007,B,-2.14
SANTA MARIA,08,2007,B,-2.14
SISTEMA,08,2007,B,-2.11
BANSANDER,08,2007,C,-1.48
CUPRUM,08,2007,C,-1.39
HABITAT,08,2007,C,-1.5
PLANVITAL,08,2007,C,-1.59
PROVIDA,08,2007,C,-1.47
SANTA MARIA,08,2007,C,-1.53
SISTEMA,08,2007,C,-1.48
BANSANDER,08,2007,D,-0.67
CUPRUM,08,2007,D,-0.6
HABITAT,08,2007,D,-0.65
PLANVITAL,08,2007,D,-0.73
PROVIDA,08,2007,D,-0.62
SANTA MARIA,08,2007,D,-0.75
SISTEMA,08,2007,D,-0.65
BANSANDER,08,2007,E,0.56
CUPRUM,08,2007,E,0.62
HABITAT,08,2007,E,0.55
PLANVITAL,08,2007,E,0.42
PROVIDA,08,2007,E,0.48
SANTA MARIA,08,2007,E,0.45
SISTEMA,08,2007,E,0.53
BANSANDER,09,2007,A,4.0
CUPRUM,09,2007,A,3.38
HABITAT,09,2007,A,3.6
PLANVITAL,09,2007,A,3.01
PROVIDA,09,2007,A,4.41
SANTA MARIA,09,2007,A,3.21
SISTEMA,09,2007,A,3.78
BANSANDER,09,2007,B,2.41
CUPRUM,09,2007,B,2.19
HABITAT,09,2007,B,2.28
PLANVITAL,09,2007,B,2.33
PROVIDA,09,2007,B,2.49
SANTA MARIA,09,2007,B,2.41
SISTEMA,09,2007,B,2.35
BANSANDER,09,2007,C,1.06
CUPRUM,09,2007,C,1.14
HABITAT,09,2007,C,1.08
PLANVITAL,09,2007,C,1.26
PROVIDA,09,2007,C,1.17
SANTA MARIA,09,2007,C,1.21
SISTEMA,09,2007,C,1.14
BANSANDER,09,2007,D,0.27
CUPRUM,09,2007,D,0.33
HABITAT,09,2007,D,0.25
PLANVITAL,09,2007,D,0.31
PROVIDA,09,2007,D,0.38
SANTA MARIA,09,2007,D,0.38
SISTEMA,09,2007,D,0.33
BANSANDER,09,2007,E,0.02
CUPRUM,09,2007,E,-0.03
HABITAT,09,2007,E,-0.21
PLANVITAL,09,2007,E,-0.02
PROVIDA,09,2007,E,-0.04
SANTA MARIA,09,2007,E,0.07
SISTEMA,09,2007,E,-0.07
BANSANDER,10,2007,A,5.06
CUPRUM,10,2007,A,4.92
HABITAT,10,2007,A,4.93
PLANVITAL,10,2007,A,4.6
PROVIDA,10,2007,A,5.22
SANTA MARIA,10,2007,A,4.79
SISTEMA,10,2007,A,5.0
BANSANDER,10,2007,B,4.05
CUPRUM,10,2007,B,3.52
HABITAT,10,2007,B,4.0
PLANVITAL,10,2007,B,4.09
PROVIDA,10,2007,B,4.06
SANTA MARIA,10,2007,B,4.33
SISTEMA,10,2007,B,3.97
BANSANDER,10,2007,C,3.22
CUPRUM,10,2007,C,2.64
HABITAT,10,2007,C,3.26
PLANVITAL,10,2007,C,3.33
PROVIDA,10,2007,C,3.01
SANTA MARIA,10,2007,C,3.15
SISTEMA,10,2007,C,3.06
BANSANDER,10,2007,D,1.8
CUPRUM,10,2007,D,1.46
HABITAT,10,2007,D,2.11
PLANVITAL,10,2007,D,1.99
PROVIDA,10,2007,D,1.8
SANTA MARIA,10,2007,D,1.93
SISTEMA,10,2007,D,1.85
BANSANDER,10,2007,E,0.32
CUPRUM,10,2007,E,0.41
HABITAT,10,2007,E,0.67
PLANVITAL,10,2007,E,0.39
PROVIDA,10,2007,E,0.43
SANTA MARIA,10,2007,E,0.43
SISTEMA,10,2007,E,0.48
BANSANDER,11,2007,A,-5.91
CUPRUM,11,2007,A,-5.75
HABITAT,11,2007,A,-5.6
PLANVITAL,11,2007,A,-5.47
PROVIDA,11,2007,A,-5.47
SANTA MARIA,11,2007,A,-5.59
SISTEMA,11,2007,A,-5.64
BANSANDER,11,2007,B,-4.87
CUPRUM,11,2007,B,-4.41
HABITAT,11,2007,B,-4.76
PLANVITAL,11,2007,B,-4.88
PROVIDA,11,2007,B,-4.86
SANTA MARIA,11,2007,B,-4.9
SISTEMA,11,2007,B,-4.75
BANSANDER,11,2007,C,-3.76
CUPRUM,11,2007,C,-3.18
HABITAT,11,2007,C,-3.92
PLANVITAL,11,2007,C,-3.91
PROVIDA,11,2007,C,-3.55
SANTA MARIA,11,2007,C,-3.74
SISTEMA,11,2007,C,-3.64
BANSANDER,11,2007,D,-2.12
CUPRUM,11,2007,D,-1.73
HABITAT,11,2007,D,-2.32
PLANVITAL,11,2007,D,-2.35
PROVIDA,11,2007,D,-1.97
SANTA MARIA,11,2007,D,-2.23
SISTEMA,11,2007,D,-2.08
BANSANDER,11,2007,E,0.31
CUPRUM,11,2007,E,0.16
HABITAT,11,2007,E,0.38
PLANVITAL,11,2007,E,-0.06
PROVIDA,11,2007,E,0.14
SANTA MARIA,11,2007,E,0.15
SISTEMA,11,2007,E,0.22
BANSANDER,12,2007,A,-1.4
CUPRUM,12,2007,A,-1.29
HABITAT,12,2007,A,-1.17
PLANVITAL,12,2007,A,-1.36
PROVIDA,12,2007,A,-1.6
SANTA MARIA,12,2007,A,-1.26
SISTEMA,12,2007,A,-1.36
BANSANDER,12,2007,B,-1.14
CUPRUM,12,2007,B,-1.13
HABITAT,12,2007,B,-1.0
PLANVITAL,12,2007,B,-1.24
PROVIDA,12,2007,B,-1.14
SANTA MARIA,12,2007,B,-1.0
SISTEMA,12,2007,B,-1.09
BANSANDER,12,2007,C,-1.32
CUPRUM,12,2007,C,-0.87
HABITAT,12,2007,C,-1.04
PLANVITAL,12,2007,C,-1.09
PROVIDA,12,2007,C,-1.2
SANTA MARIA,12,2007,C,-1.04
SISTEMA,12,2007,C,-1.09
BANSANDER,12,2007,D,-0.87
CUPRUM,12,2007,D,-0.56
HABITAT,12,2007,D,-0.68
PLANVITAL,12,2007,D,-0.64
PROVIDA,12,2007,D,-0.6
SANTA MARIA,12,2007,D,-0.64
SISTEMA,12,2007,D,-0.65
BANSANDER,12,2007,E,-0.13
CUPRUM,12,2007,E,-0.13
HABITAT,12,2007,E,0.01
PLANVITAL,12,2007,E,-0.12
PROVIDA,12,2007,E,-0.25
SANTA MARIA,12,2007,E,-0.21
SISTEMA,12,2007,E,-0.14
BANSANDER,01,2008,A,-9.65
CUPRUM,01,2008,A,-9.75
HABITAT,01,2008,A,-9.42
PLANVITAL,01,2008,A,-10.21
PROVIDA,01,2008,A,-9.47
SANTA MARIA,01,2008,A,-9.82
SISTEMA,01,2008,A,-9.6
BANSANDER,01,2008,B,-7.32
CUPRUM,01,2008,B,-7.15
HABITAT,01,2008,B,-7.26
PLANVITAL,01,2008,B,-7.36
PROVIDA,01,2008,B,-7.1
SANTA MARIA,01,2008,B,-7.64
SISTEMA,01,2008,B,-7.24
BANSANDER,01,2008,C,-5.44
CUPRUM,01,2008,C,-4.7
HABITAT,01,2008,C,-5.42
PLANVITAL,01,2008,C,-5.86
PROVIDA,01,2008,C,-5.4
SANTA MARIA,01,2008,C,-5.7
SISTEMA,01,2008,C,-5.34
BANSANDER,01,2008,D,-2.84
CUPRUM,01,2008,D,-2.56
HABITAT,01,2008,D,-2.75
PLANVITAL,01,2008,D,-3.19
PROVIDA,01,2008,D,-2.68
SANTA MARIA,01,2008,D,-2.98
SISTEMA,01,2008,D,-2.76
BANSANDER,01,2008,E,0.68
CUPRUM,01,2008,E,0.51
HABITAT,01,2008,E,0.44
PLANVITAL,01,2008,E,0.35
PROVIDA,01,2008,E,0.61
SANTA MARIA,01,2008,E,0.63
SISTEMA,01,2008,E,0.55
BANSANDER,02,2008,A,4.92
CUPRUM,02,2008,A,4.75
HABITAT,02,2008,A,4.63
PLANVITAL,02,2008,A,5.06
PROVIDA,02,2008,A,4.63
SANTA MARIA,02,2008,A,5.12
SISTEMA,02,2008,A,4.76
BANSANDER,02,2008,B,4.05
CUPRUM,02,2008,B,3.87
HABITAT,02,2008,B,3.95
PLANVITAL,02,2008,B,3.61
PROVIDA,02,2008,B,3.91
SANTA MARIA,02,2008,B,4.17
SISTEMA,02,2008,B,3.95
BANSANDER,02,2008,C,3.06
CUPRUM,02,2008,C,2.85
HABITAT,02,2008,C,3.19
PLANVITAL,02,2008,C,3.06
PROVIDA,02,2008,C,2.96
SANTA MARIA,02,2008,C,3.08
SISTEMA,02,2008,C,3.02
BANSANDER,02,2008,D,2.23
CUPRUM,02,2008,D,1.99
HABITAT,02,2008,D,2.41
PLANVITAL,02,2008,D,2.21
PROVIDA,02,2008,D,2.13
SANTA MARIA,02,2008,D,2.28
SISTEMA,02,2008,D,2.2
BANSANDER,02,2008,E,1.04
CUPRUM,02,2008,E,0.93
HABITAT,02,2008,E,1.12
PLANVITAL,02,2008,E,0.93
PROVIDA,02,2008,E,0.98
SANTA MARIA,02,2008,E,1.18
SISTEMA,02,2008,E,1.03
BANSANDER,03,2008,A,-4.26
CUPRUM,03,2008,A,-4.19
HABITAT,03,2008,A,-4.03
PLANVITAL,03,2008,A,-5.04
PROVIDA,03,2008,A,-4.74
SANTA MARIA,03,2008,A,-4.61
SISTEMA,03,2008,A,-4.38
BANSANDER,03,2008,B,-3.06
CUPRUM,03,2008,B,-2.93
HABITAT,03,2008,B,-2.61
PLANVITAL,03,2008,B,-3.08
PROVIDA,03,2008,B,-2.94
SANTA MARIA,03,2008,B,-2.92
SISTEMA,03,2008,B,-2.87
BANSANDER,03,2008,C,-1.78
CUPRUM,03,2008,C,-1.6
HABITAT,03,2008,C,-1.21
PLANVITAL,03,2008,C,-1.52
PROVIDA,03,2008,C,-1.62
SANTA MARIA,03,2008,C,-1.55
SISTEMA,03,2008,C,-1.52
BANSANDER,03,2008,D,-0.71
CUPRUM,03,2008,D,-0.44
HABITAT,03,2008,D,-0.2
PLANVITAL,03,2008,D,-0.37
PROVIDA,03,2008,D,-0.21
SANTA MARIA,03,2008,D,-0.55
SISTEMA,03,2008,D,-0.35
BANSANDER,03,2008,E,0.58
CUPRUM,03,2008,E,0.65
HABITAT,03,2008,E,0.93
PLANVITAL,03,2008,E,0.64
PROVIDA,03,2008,E,0.29
SANTA MARIA,03,2008,E,0.91
SISTEMA,03,2008,E,0.65
CAPITAL,04,2008,A,4.65
CUPRUM,04,2008,A,4.64
HABITAT,04,2008,A,4.5
PLANVITAL,04,2008,A,4.96
PROVIDA,04,2008,A,4.11
SISTEMA,04,2008,A,4.47
CAPITAL,04,2008,B,3.38
CUPRUM,04,2008,B,3.56
HABITAT,04,2008,B,3.32
PLANVITAL,04,2008,B,3.49
PROVIDA,04,2008,B,3.0
SISTEMA,04,2008,B,3.29
CAPITAL,04,2008,C,2.33
CUPRUM,04,2008,C,2.55
HABITAT,04,2008,C,2.49
PLANVITAL,04,2008,C,2.51
PROVIDA,04,2008,C,2.19
SISTEMA,04,2008,C,2.37
CAPITAL,04,2008,D,1.26
CUPRUM,04,2008,D,1.46
HABITAT,04,2008,D,1.42
PLANVITAL,04,2008,D,1.29
PROVIDA,04,2008,D,1.01
SISTEMA,04,2008,D,1.24
CAPITAL,04,2008,E,0.0
CUPRUM,04,2008,E,0.13
HABITAT,04,2008,E,0.03
PLANVITAL,04,2008,E,0.03
PROVIDA,04,2008,E,0.0
SISTEMA,04,2008,E,0.03
CAPITAL,05,2008,A,3.33
CUPRUM,05,2008,A,3.17
HABITAT,05,2008,A,3.23
PLANVITAL,05,2008,A,3.77
PROVIDA,05,2008,A,3.13
SISTEMA,05,2008,A,3.22
CAPITAL,05,2008,B,2.24
CUPRUM,05,2008,B,2.21
HABITAT,05,2008,B,2.27
PLANVITAL,05,2008,B,2.55
PROVIDA,05,2008,B,2.22
SISTEMA,05,2008,B,2.24
CAPITAL,05,2008,C,1.38
CUPRUM,05,2008,C,1.38
HABITAT,05,2008,C,1.54
PLANVITAL,05,2008,C,1.65
PROVIDA,05,2008,C,1.28
SISTEMA,05,2008,C,1.39
CAPITAL,05,2008,D,0.37
CUPRUM,05,2008,D,0.47
HABITAT,05,2008,D,0.42
PLANVITAL,05,2008,D,0.85
PROVIDA,05,2008,D,0.38
SISTEMA,05,2008,D,0.43
CAPITAL,05,2008,E,-1.71
CUPRUM,05,2008,E,-1.28
HABITAT,05,2008,E,-1.39
PLANVITAL,05,2008,E,-0.78
PROVIDA,05,2008,E,-1.3
SISTEMA,05,2008,E,-1.4
CAPITAL,06,2008,A,-4.07
CUPRUM,06,2008,A,-4.13
HABITAT,06,2008,A,-3.96
PLANVITAL,06,2008,A,-4.01
PROVIDA,06,2008,A,-4.32
SISTEMA,06,2008,A,-4.13
CAPITAL,06,2008,B,-3.2
CUPRUM,06,2008,B,-3.2
HABITAT,06,2008,B,-2.85
PLANVITAL,06,2008,B,-2.69
PROVIDA,06,2008,B,-3.39
SISTEMA,06,2008,B,-3.15
CAPITAL,06,2008,C,-2.19
CUPRUM,06,2008,C,-2.05
HABITAT,06,2008,C,-1.51
PLANVITAL,06,2008,C,-1.59
PROVIDA,06,2008,C,-2.2
SISTEMA,06,2008,C,-1.98
CAPITAL,06,2008,D,-1.38
CUPRUM,06,2008,D,-1.11
HABITAT,06,2008,D,-0.8
PLANVITAL,06,2008,D,-0.64
PROVIDA,06,2008,D,-1.51
SISTEMA,06,2008,D,-1.22
CAPITAL,06,2008,E,-0.72
CUPRUM,06,2008,E,-0.57
HABITAT,06,2008,E,0.09
PLANVITAL,06,2008,E,-0.54
PROVIDA,06,2008,E,-0.74
SISTEMA,06,2008,E,-0.44
CAPITAL,07,2008,A,-4.92
CUPRUM,07,2008,A,-4.88
HABITAT,07,2008,A,-4.58
PLANVITAL,07,2008,A,-5.08
PROVIDA,07,2008,A,-4.37
SISTEMA,07,2008,A,-4.68
CAPITAL,07,2008,B,-3.69
CUPRUM,07,2008,B,-3.66
HABITAT,07,2008,B,-3.2
PLANVITAL,07,2008,B,-3.73
PROVIDA,07,2008,B,-3.28
SISTEMA,07,2008,B,-3.44
CAPITAL,07,2008,C,-2.32
CUPRUM,07,2008,C,-2.14
HABITAT,07,2008,C,-2.07
PLANVITAL,07,2008,C,-2.25
PROVIDA,07,2008,C,-2.09
SISTEMA,07,2008,C,-2.15
CAPITAL,07,2008,D,-1.19
CUPRUM,07,2008,D,-0.97
HABITAT,07,2008,D,-0.91
PLANVITAL,07,2008,D,-1.27
PROVIDA,07,2008,D,-0.88
SISTEMA,07,2008,D,-0.99
CAPITAL,07,2008,E,0.54
CUPRUM,07,2008,E,0.32
HABITAT,07,2008,E,0.44
PLANVITAL,07,2008,E,0.25
PROVIDA,07,2008,E,0.41
SISTEMA,07,2008,E,0.43
CAPITAL,08,2008,A,-4.78
CUPRUM,08,2008,A,-4.75
HABITAT,08,2008,A,-4.61
PLANVITAL,08,2008,A,-4.7
PROVIDA,08,2008,A,-4.85
SISTEMA,08,2008,A,-4.75
CAPITAL,08,2008,B,-3.43
CUPRUM,08,2008,B,-3.45
HABITAT,08,2008,B,-3.32
PLANVITAL,08,2008,B,-2.91
PROVIDA,08,2008,B,-3.48
SISTEMA,08,2008,B,-3.41
CAPITAL,08,2008,C,-2.31
CUPRUM,08,2008,C,-2.07
HABITAT,08,2008,C,-2.0
PLANVITAL,08,2008,C,-1.86
PROVIDA,08,2008,C,-2.19
SISTEMA,08,2008,C,-2.14
CAPITAL,08,2008,D,-1.29
CUPRUM,08,2008,D,-0.97
HABITAT,08,2008,D,-0.83
PLANVITAL,08,2008,D,-0.83
PROVIDA,08,2008,D,-0.91
SISTEMA,08,2008,D,-0.99
CAPITAL,08,2008,E,0.13
CUPRUM,08,2008,E,-0.01
HABITAT,08,2008,E,0.32
PLANVITAL,08,2008,E,0.03
PROVIDA,08,2008,E,0.14
SISTEMA,08,2008,E,0.16
CAPITAL,09,2008,A,-11.65
CUPRUM,09,2008,A,-11.71
HABITAT,09,2008,A,-11.77
PLANVITAL,09,2008,A,-10.97
PROVIDA,09,2008,A,-12.01
SISTEMA,09,2008,A,-11.78
CAPITAL,09,2008,B,-8.79
CUPRUM,09,2008,B,-9.14
HABITAT,09,2008,B,-8.65
PLANVITAL,09,2008,B,-8.14
PROVIDA,09,2008,B,-8.81
SISTEMA,09,2008,B,-8.81
CAPITAL,09,2008,C,-5.43
CUPRUM,09,2008,C,-5.94
HABITAT,09,2008,C,-5.6
PLANVITAL,09,2008,C,-4.91
PROVIDA,09,2008,C,-5.46
SISTEMA,09,2008,C,-5.55
CAPITAL,09,2008,D,-3.38
CUPRUM,09,2008,D,-3.82
HABITAT,09,2008,D,-3.74
PLANVITAL,09,2008,D,-2.93
PROVIDA,09,2008,D,-3.25
SISTEMA,09,2008,D,-3.47
CAPITAL,09,2008,E,-1.0
CUPRUM,09,2008,E,-1.23
HABITAT,09,2008,E,-1.27
PLANVITAL,09,2008,E,-1.01
